Order ID,Order Date,Ship Date,Customer Name,Salesperson,Region,State,Category,Product,Quantity (Tonnes),Price per Tonne (INR),Sales (INR),Profit (INR)
JSW-2023-1631,15-02-2022,22-02-2022,Larsen & Toubro,Priya Patel,South,Tamil Nadu,Special Steel,Alloy Steel,151,70847,10697897,888306.64
JSW-2023-1632,05-08-2023,12-08-2023,Afcons Infrastructure,Rahul Sharma,South,Kerala,Special Steel,Stainless Steel,223,54938,12251174,1397083.75
JSW-2023-1633,13-08-2022,23-08-2022,Shapoorji Pallonji,Sneha Reddy,North,Punjab,Flat Steel,Galvanized Sheets,382,76631,29273042,4919388.07
JSW-2023-1634,17-01-2023,27-01-2023,NCC Limited,Vikram Nair,North,Delhi,Special Steel,Alloy Steel,425,67461,28670925,4086173.15
JSW-2023-1635,30-11-2023,14-12-2023,IRB Infrastructure,Vikram Nair,Central,Chhattisgarh,Special Steel,Tool Steel,177,79518,14074686,1032233.94
JSW-2023-1636,06-06-2023,13-06-2023,Dilip Buildcon,Sneha Reddy,East,Odisha,Flat Steel,Hot Rolled Coils,232,76679,17789528,1615792.23
JSW-2023-1637,13-08-2022,19-08-2022,Dilip Buildcon,Priya Patel,North,Rajasthan,Long Steel,Structural Steel,64,54697,3500608,466463.41
JSW-2023-1638,06-12-2022,13-12-2022,Tata Projects,Priya Patel,North,Rajasthan,Special Steel,Alloy Steel,221,71204,15736084,1776505.21
JSW-2023-1639,28-02-2022,09-03-2022,Ashoka Buildcon,Sneha Reddy,South,Andhra Pradesh,Long Steel,TMT Bars,406,65575,26623450,5029666.92
JSW-2023-1640,30-08-2022,09-09-2022,Dilip Buildcon,Sneha Reddy,South,Kerala,Long Steel,TMT Bars,180,69273,12469140,844584.24
JSW-2023-1641,18-09-2023,03-10-2023,Shapoorji Pallonji,Amit Singh,Central,MP,Long Steel,Rails,444,60408,26821152,2493566.22
JSW-2023-1642,26-03-2022,10-04-2022,Larsen & Toubro,Priya Patel,South,Andhra Pradesh,Long Steel,Rails,446,50431,22492226,1464220.86
JSW-2023-1643,03-01-2022,13-01-2022,Shapoorji Pallonji,Rahul Sharma,Central,Chhattisgarh,Long Steel,TMT Bars,488,54954,26817552,5330674.74
JSW-2023-1644,19-06-2022,26-06-2022,KEC International,Rahul Sharma,South,Telangana,Long Steel,Structural Steel,351,82486,28952586,1827719.67
JSW-2023-1645,16-07-2022,31-07-2022,Shapoorji Pallonji,Sneha Reddy,North,Rajasthan,Flat Steel,Hot Rolled Coils,324,45013,14584212,2526196.51
JSW-2023-1646,20-09-2023,27-09-2023,Shapoorji Pallonji,Rahul Sharma,West,Maharashtra,Long Steel,Structural Steel,325,79477,25830025,1569238.5
JSW-2023-1647,14-09-2023,20-09-2023,NCC Limited,Rahul Sharma,West,Goa,Long Steel,Wire Rods,339,78743,26693877,1719566.93
JSW-2023-1648,03-01-2023,14-01-2023,NCC Limited,Amit Singh,West,Gujarat,Special Steel,Stainless Steel,365,75976,27731240,4757034.06
JSW-2023-1649,18-04-2023,23-04-2023,Shapoorji Pallonji,Rahul Sharma,West,Gujarat,Flat Steel,Galvanized Sheets,351,66404,23307804,1901499.43
JSW-2023-1650,10-05-2022,15-05-2022,Tata Projects,Amit Singh,North,Delhi,Special Steel,Stainless Steel,85,52056,4424760,883774.39
JSW-2023-1651,06-05-2022,19-05-2022,PNC Infratech,Vikram Nair,East,Jharkhand,Special Steel,Stainless Steel,377,76561,28863497,3327967.7
JSW-2023-1652,20-12-2022,24-12-2022,Larsen & Toubro,Rahul Sharma,East,Odisha,Long Steel,TMT Bars,196,55258,10830568,1176407.0
JSW-2023-1653,28-11-2022,08-12-2022,Shapoorji Pallonji,Amit Singh,East,Bihar,Flat Steel,Color Coated Sheets,247,71049,17549103,2940505.19
JSW-2023-1654,02-03-2023,06-03-2023,Dilip Buildcon,Amit Singh,West,Goa,Long Steel,Wire Rods,13,55759,724867,140003.3
JSW-2023-1655,12-10-2022,18-10-2022,Shapoorji Pallonji,Sneha Reddy,South,Tamil Nadu,Flat Steel,Cold Rolled Coils,272,84578,23005216,2859632.25
JSW-2023-1656,17-01-2023,25-01-2023,Larsen & Toubro,Rahul Sharma,North,Delhi,Special Steel,Alloy Steel,374,67476,25236024,4290913.81
JSW-2023-1657,02-06-2023,09-06-2023,PNC Infratech,Sneha Reddy,West,Goa,Flat Steel,Cold Rolled Coils,85,66791,5677235,863242.64
JSW-2023-1658,06-07-2023,21-07-2023,Dilip Buildcon,Rahul Sharma,Central,MP,Long Steel,TMT Bars,242,83730,20262660,2676058.65
JSW-2023-1659,04-03-2023,14-03-2023,IRB Infrastructure,Vikram Nair,East,Jharkhand,Flat Steel,Color Coated Sheets,311,49115,15274765,1850959.9
JSW-2023-1660,30-10-2023,02-11-2023,Afcons Infrastructure,Vikram Nair,South,Telangana,Special Steel,Stainless Steel,240,62347,14963280,1422145.69
JSW-2023-1661,06-04-2023,12-04-2023,Ashoka Buildcon,Rahul Sharma,East,Bihar,Long Steel,TMT Bars,281,60022,16866182,945882.84
JSW-2023-1662,17-01-2022,28-01-2022,NCC Limited,Vikram Nair,West,Maharashtra,Flat Steel,Galvanized Sheets,284,80818,22952312,4383605.51
JSW-2023-1663,29-04-2022,05-05-2022,Ashoka Buildcon,Vikram Nair,North,UP,Special Steel,Stainless Steel,283,81199,22979317,2140145.85
JSW-2023-1664,23-03-2022,31-03-2022,Afcons Infrastructure,Sneha Reddy,East,Odisha,Special Steel,Tool Steel,112,45931,5144272,785852.4
JSW-2023-1665,02-03-2023,07-03-2023,Ashoka Buildcon,Priya Patel,North,Delhi,Flat Steel,Galvanized Sheets,96,64157,6159072,928613.33
JSW-2023-1666,17-10-2023,21-10-2023,Tata Projects,Priya Patel,South,Telangana,Flat Steel,Galvanized Sheets,168,80541,13530888,2080152.45
JSW-2023-1667,27-04-2022,12-05-2022,Dilip Buildcon,Amit Singh,North,Delhi,Flat Steel,Hot Rolled Coils,408,62698,25580784,4982408.98
JSW-2023-1668,22-09-2023,29-09-2023,Tata Projects,Amit Singh,North,Rajasthan,Special Steel,Alloy Steel,271,53001,14363271,1754994.66
JSW-2023-1669,14-09-2022,28-09-2022,Larsen & Toubro,Vikram Nair,North,Haryana,Flat Steel,Color Coated Sheets,422,57405,24224910,3192738.2
JSW-2023-1670,08-12-2023,19-12-2023,Afcons Infrastructure,Sneha Reddy,North,Delhi,Flat Steel,Cold Rolled Coils,185,55508,10268980,1317643.69
JSW-2023-1671,09-06-2023,24-06-2023,Ashoka Buildcon,Priya Patel,East,West Bengal,Long Steel,Rails,415,73337,30434855,1994560.64
JSW-2023-1672,10-03-2022,24-03-2022,Afcons Infrastructure,Sneha Reddy,South,Karnataka,Special Steel,Tool Steel,257,83427,21440739,3476833.48
JSW-2023-1673,12-02-2022,15-02-2022,Dilip Buildcon,Priya Patel,Central,Chhattisgarh,Long Steel,Structural Steel,338,69174,23380812,1867354.42
JSW-2023-1674,02-03-2023,16-03-2023,Larsen & Toubro,Amit Singh,North,Rajasthan,Long Steel,TMT Bars,350,69414,24294900,3578821.56
JSW-2023-1675,30-04-2022,12-05-2022,Shapoorji Pallonji,Sneha Reddy,West,Maharashtra,Flat Steel,Hot Rolled Coils,314,79112,24841168,3333978.94
JSW-2023-1676,03-02-2022,18-02-2022,KEC International,Priya Patel,West,Goa,Special Steel,Tool Steel,399,67328,26863872,1825748.17
JSW-2023-1677,04-11-2022,17-11-2022,Shapoorji Pallonji,Amit Singh,East,Bihar,Long Steel,TMT Bars,449,51984,23340816,1359297.96
JSW-2023-1678,28-06-2023,06-07-2023,Tata Projects,Sneha Reddy,West,Maharashtra,Long Steel,Structural Steel,445,72002,32040890,6318352.63
JSW-2023-1679,30-12-2023,03-01-2024,Shapoorji Pallonji,Vikram Nair,East,Jharkhand,Long Steel,TMT Bars,23,63687,1464801,145254.17
JSW-2023-1680,22-11-2022,26-11-2022,Shapoorji Pallonji,Vikram Nair,Central,MP,Long Steel,TMT Bars,58,62314,3614212,597067.16
JSW-2023-1681,18-07-2023,02-08-2023,PNC Infratech,Rahul Sharma,South,Andhra Pradesh,Flat Steel,Cold Rolled Coils,35,63121,2209235,213684.45
JSW-2023-1682,11-02-2022,18-02-2022,Ashoka Buildcon,Rahul Sharma,Central,Chhattisgarh,Special Steel,Tool Steel,162,51582,8356284,1540053.71
JSW-2023-1683,26-08-2023,29-08-2023,Tata Projects,Sneha Reddy,East,Jharkhand,Special Steel,Stainless Steel,80,49505,3960400,254048.75
JSW-2023-1684,29-08-2023,09-09-2023,Afcons Infrastructure,Rahul Sharma,North,UP,Long Steel,Rails,287,52005,14925435,1337950.88
JSW-2023-1685,27-12-2023,01-01-2024,Shapoorji Pallonji,Vikram Nair,East,Odisha,Flat Steel,Hot Rolled Coils,332,46103,15306196,1845121.38
JSW-2023-1686,01-09-2022,04-09-2022,Ashoka Buildcon,Priya Patel,South,Kerala,Flat Steel,Galvanized Sheets,305,57291,17473755,2164961.92
JSW-2023-1687,28-08-2023,06-09-2023,IRB Infrastructure,Amit Singh,Central,Chhattisgarh,Flat Steel,Galvanized Sheets,186,53926,10030236,1110127.35
JSW-2023-1688,12-09-2023,22-09-2023,Larsen & Toubro,Rahul Sharma,East,Odisha,Special Steel,Stainless Steel,371,72539,26911969,2374978.38
JSW-2023-1689,19-10-2023,31-10-2023,Tata Projects,Priya Patel,West,Goa,Flat Steel,Galvanized Sheets,363,53401,19384563,2645845.56
JSW-2023-1690,02-12-2023,11-12-2023,Shapoorji Pallonji,Priya Patel,South,Tamil Nadu,Flat Steel,Cold Rolled Coils,391,48051,18787941,3000206.33
JSW-2023-1691,14-12-2023,17-12-2023,Ashoka Buildcon,Rahul Sharma,East,West Bengal,Special Steel,Stainless Steel,343,58775,20159825,3176895.61
JSW-2023-1692,29-11-2022,08-12-2022,Ashoka Buildcon,Vikram Nair,East,Odisha,Long Steel,Wire Rods,85,53076,4511460,813507.24
JSW-2023-1693,28-12-2022,03-01-2023,Afcons Infrastructure,Sneha Reddy,East,Bihar,Special Steel,Stainless Steel,449,54562,24498338,1984787.23
JSW-2023-1694,12-06-2022,15-06-2022,Larsen & Toubro,Sneha Reddy,West,Gujarat,Long Steel,TMT Bars,139,45200,6282800,722484.36
JSW-2023-1695,14-10-2022,19-10-2022,Ashoka Buildcon,Rahul Sharma,Central,Chhattisgarh,Flat Steel,Color Coated Sheets,66,63822,4212252,299510.83
JSW-2023-1696,06-04-2023,12-04-2023,NCC Limited,Sneha Reddy,West,Goa,Flat Steel,Color Coated Sheets,188,64870,12195560,1788326.46
JSW-2023-1697,18-01-2022,02-02-2022,Afcons Infrastructure,Sneha Reddy,West,Gujarat,Flat Steel,Color Coated Sheets,122,73713,8992986,1670186.18
JSW-2023-1698,15-01-2023,26-01-2023,NCC Limited,Rahul Sharma,West,Maharashtra,Special Steel,Tool Steel,338,54482,18414916,1224106.86
JSW-2023-1699,20-04-2022,26-04-2022,NCC Limited,Amit Singh,East,Jharkhand,Special Steel,Alloy Steel,20,49126,982520,132712.3
JSW-2023-1700,05-10-2023,15-10-2023,PNC Infratech,Rahul Sharma,South,Andhra Pradesh,Special Steel,Tool Steel,419,79728,33406032,6289491.35
JSW-2023-1701,18-07-2022,23-07-2022,Tata Projects,Amit Singh,South,Tamil Nadu,Long Steel,Rails,300,67367,20210100,1014932.58
JSW-2023-1702,17-11-2023,29-11-2023,IRB Infrastructure,Vikram Nair,West,Gujarat,Special Steel,Alloy Steel,310,58072,18002320,2598221.86
JSW-2023-1703,29-11-2022,02-12-2022,KEC International,Amit Singh,East,West Bengal,Long Steel,Rails,329,57862,19036598,3493949.79
JSW-2023-1704,30-07-2023,02-08-2023,Tata Projects,Rahul Sharma,West,Maharashtra,Special Steel,Alloy Steel,262,59914,15697468,1799298.39
JSW-2023-1705,27-02-2023,10-03-2023,Tata Projects,Rahul Sharma,Central,MP,Flat Steel,Color Coated Sheets,453,47875,21687375,1751123.3
JSW-2023-1706,10-04-2022,13-04-2022,NCC Limited,Rahul Sharma,Central,Chhattisgarh,Special Steel,Stainless Steel,123,59059,7264257,601266.68
JSW-2023-1707,03-08-2022,07-08-2022,KEC International,Priya Patel,Central,Chhattisgarh,Flat Steel,Galvanized Sheets,339,83576,28332264,5198127.13
JSW-2023-1708,07-10-2023,22-10-2023,Afcons Infrastructure,Rahul Sharma,Central,MP,Flat Steel,Galvanized Sheets,415,84211,34947565,4561833.67
JSW-2023-1709,17-05-2023,23-05-2023,Ashoka Buildcon,Amit Singh,West,Goa,Long Steel,Wire Rods,346,45416,15713936,2968900.44
JSW-2023-1710,14-03-2023,28-03-2023,KEC International,Amit Singh,North,Delhi,Special Steel,Tool Steel,127,82727,10506329,962910.24
JSW-2023-1711,09-08-2023,12-08-2023,NCC Limited,Priya Patel,West,Goa,Special Steel,Stainless Steel,23,51390,1181970,232973.07
JSW-2023-1712,03-08-2022,09-08-2022,Shapoorji Pallonji,Amit Singh,South,Karnataka,Flat Steel,Hot Rolled Coils,385,56756,21851060,1734502.36
JSW-2023-1713,29-07-2022,06-08-2022,NCC Limited,Sneha Reddy,West,Maharashtra,Special Steel,Alloy Steel,125,53815,6726875,368119.05
JSW-2023-1714,05-02-2022,16-02-2022,Shapoorji Pallonji,Sneha Reddy,South,Tamil Nadu,Flat Steel,Color Coated Sheets,203,45499,9236297,699245.62
JSW-2023-1715,22-03-2023,28-03-2023,Shapoorji Pallonji,Amit Singh,North,Delhi,Flat Steel,Cold Rolled Coils,47,55075,2588525,290582.45
JSW-2023-1716,04-08-2023,10-08-2023,Dilip Buildcon,Sneha Reddy,Central,Chhattisgarh,Long Steel,Wire Rods,434,83946,36432564,4733579.84
JSW-2023-1717,21-01-2022,27-01-2022,Ashoka Buildcon,Amit Singh,South,Andhra Pradesh,Long Steel,Structural Steel,171,62054,10611234,1495570.63
JSW-2023-1718,13-12-2023,18-12-2023,Larsen & Toubro,Priya Patel,West,Goa,Long Steel,TMT Bars,457,83102,37977614,2555974.23
JSW-2023-1719,19-05-2022,22-05-2022,PNC Infratech,Priya Patel,Central,MP,Special Steel,Alloy Steel,212,83054,17607448,2762033.64
JSW-2023-1720,14-09-2023,25-09-2023,Tata Projects,Priya Patel,Central,MP,Flat Steel,Cold Rolled Coils,474,48326,22906524,2892232.63
JSW-2023-1721,20-05-2022,25-05-2022,Larsen & Toubro,Sneha Reddy,Central,MP,Long Steel,TMT Bars,142,62114,8820188,880355.13
JSW-2023-1722,02-10-2023,12-10-2023,Tata Projects,Sneha Reddy,West,Maharashtra,Flat Steel,Cold Rolled Coils,367,50857,18664519,2383333.28
JSW-2023-1723,12-12-2022,15-12-2022,Larsen & Toubro,Rahul Sharma,Central,MP,Special Steel,Alloy Steel,245,55789,13668305,2080327.51
JSW-2023-1724,15-10-2023,27-10-2023,Tata Projects,Rahul Sharma,North,Delhi,Special Steel,Stainless Steel,52,66135,3439020,257027.51
JSW-2023-1725,28-02-2022,15-03-2022,IRB Infrastructure,Rahul Sharma,South,Kerala,Flat Steel,Color Coated Sheets,411,80325,33013575,4857358.52
JSW-2023-1726,01-06-2023,14-06-2023,NCC Limited,Amit Singh,South,Telangana,Long Steel,Rails,354,52546,18601284,3147401.14
JSW-2023-1727,22-10-2022,01-11-2022,PNC Infratech,Rahul Sharma,East,Odisha,Flat Steel,Cold Rolled Coils,317,82773,26239041,3437366.93
JSW-2023-1728,04-06-2023,13-06-2023,Dilip Buildcon,Rahul Sharma,South,Karnataka,Long Steel,TMT Bars,170,69867,11877390,1429220.09
JSW-2023-1729,22-01-2023,30-01-2023,KEC International,Rahul Sharma,North,Rajasthan,Flat Steel,Hot Rolled Coils,348,62123,21618804,3953407.25
JSW-2023-1730,30-08-2022,08-09-2022,Shapoorji Pallonji,Amit Singh,East,Jharkhand,Special Steel,Stainless Steel,217,69754,15136618,2035121.71
JSW-2023-1731,24-06-2022,09-07-2022,IRB Infrastructure,Sneha Reddy,Central,MP,Long Steel,Structural Steel,348,48211,16777428,1760482.3
JSW-2023-1732,01-08-2022,07-08-2022,Ashoka Buildcon,Vikram Nair,North,Rajasthan,Special Steel,Stainless Steel,330,75786,25009380,1449431.33
JSW-2023-1733,14-10-2023,25-10-2023,Shapoorji Pallonji,Priya Patel,Central,Chhattisgarh,Special Steel,Alloy Steel,412,46113,18998556,3151004.96
JSW-2023-1734,16-09-2022,27-09-2022,Tata Projects,Vikram Nair,North,Delhi,Long Steel,TMT Bars,485,53022,25715670,4623361.14
JSW-2023-1735,01-05-2023,11-05-2023,Afcons Infrastructure,Vikram Nair,Central,MP,Long Steel,Structural Steel,448,56629,25369792,3351898.79
JSW-2023-1736,06-09-2022,11-09-2022,Tata Projects,Priya Patel,South,Kerala,Special Steel,Stainless Steel,280,49205,13777400,1514912.02
JSW-2023-1737,23-10-2023,05-11-2023,NCC Limited,Sneha Reddy,West,Goa,Special Steel,Alloy Steel,381,56198,21411438,2746199.38
JSW-2023-1738,14-05-2022,22-05-2022,PNC Infratech,Sneha Reddy,East,Odisha,Flat Steel,Cold Rolled Coils,460,72511,33355060,5452615.64
JSW-2023-1739,04-02-2023,11-02-2023,Ashoka Buildcon,Priya Patel,South,Tamil Nadu,Long Steel,Structural Steel,52,75275,3914300,708553.39
JSW-2023-1740,23-11-2023,01-12-2023,KEC International,Vikram Nair,East,Jharkhand,Long Steel,TMT Bars,105,71429,7500045,1262248.97
JSW-2023-1741,12-11-2022,21-11-2022,NCC Limited,Amit Singh,South,Telangana,Flat Steel,Hot Rolled Coils,352,50544,17791488,2143426.09
JSW-2023-1742,28-05-2023,08-06-2023,Shapoorji Pallonji,Amit Singh,Central,MP,Flat Steel,Hot Rolled Coils,198,60823,12042954,1606693.23
JSW-2023-1743,05-12-2023,18-12-2023,Larsen & Toubro,Amit Singh,East,Odisha,Long Steel,TMT Bars,354,67277,23816058,1324914.63
JSW-2023-1744,23-06-2023,30-06-2023,IRB Infrastructure,Amit Singh,South,Karnataka,Flat Steel,Cold Rolled Coils,401,68269,27375869,2166781.9
JSW-2023-1745,03-04-2022,07-04-2022,IRB Infrastructure,Sneha Reddy,North,UP,Special Steel,Stainless Steel,423,54267,22954941,3922820.33
JSW-2023-1746,23-07-2022,29-07-2022,IRB Infrastructure,Rahul Sharma,Central,Chhattisgarh,Special Steel,Stainless Steel,288,48167,13872096,1955528.21
JSW-2023-1747,10-02-2022,19-02-2022,Larsen & Toubro,Rahul Sharma,South,Kerala,Flat Steel,Cold Rolled Coils,217,66169,14358673,2870536.18
JSW-2023-1748,08-04-2022,18-04-2022,PNC Infratech,Sneha Reddy,North,Rajasthan,Special Steel,Alloy Steel,398,66459,26450682,5256102.13
JSW-2023-1749,31-01-2022,12-02-2022,Tata Projects,Amit Singh,Central,MP,Flat Steel,Cold Rolled Coils,116,46741,5421956,1082165.31
JSW-2023-1750,14-01-2022,20-01-2022,Ashoka Buildcon,Amit Singh,West,Maharashtra,Special Steel,Stainless Steel,438,84137,36852006,4738447.95
JSW-2023-1751,03-09-2023,07-09-2023,Ashoka Buildcon,Rahul Sharma,West,Goa,Special Steel,Alloy Steel,145,63589,9220405,1599335.85
JSW-2023-1752,01-03-2022,05-03-2022,NCC Limited,Vikram Nair,Central,MP,Long Steel,Structural Steel,322,67661,21786842,1527016.78
JSW-2023-1753,07-07-2023,14-07-2023,Afcons Infrastructure,Priya Patel,North,Delhi,Special Steel,Tool Steel,405,82685,33487425,3115181.96
JSW-2023-1754,22-02-2023,28-02-2023,Shapoorji Pallonji,Priya Patel,West,Goa,Long Steel,Structural Steel,439,46728,20513592,2830538.51
JSW-2023-1755,09-10-2022,17-10-2022,KEC International,Sneha Reddy,South,Andhra Pradesh,Special Steel,Tool Steel,85,49816,4234360,364245.4
JSW-2023-1756,03-07-2023,12-07-2023,Larsen & Toubro,Amit Singh,North,Delhi,Long Steel,TMT Bars,366,64264,23520624,1634868.42
JSW-2023-1757,17-02-2022,28-02-2022,Tata Projects,Rahul Sharma,North,Haryana,Flat Steel,Color Coated Sheets,489,70919,34679391,3963869.25
JSW-2023-1758,26-02-2022,09-03-2022,Afcons Infrastructure,Amit Singh,South,Kerala,Flat Steel,Hot Rolled Coils,493,57644,28418492,5150123.13
JSW-2023-1759,03-12-2023,13-12-2023,Tata Projects,Amit Singh,West,Gujarat,Special Steel,Stainless Steel,428,46787,20024836,2161533.23
JSW-2023-1760,17-03-2023,28-03-2023,PNC Infratech,Priya Patel,South,Tamil Nadu,Flat Steel,Cold Rolled Coils,140,67317,9424380,974191.57
JSW-2023-1761,29-07-2023,11-08-2023,Shapoorji Pallonji,Vikram Nair,West,Goa,Flat Steel,Color Coated Sheets,330,76802,25344660,2880953.71
JSW-2023-1762,08-11-2022,19-11-2022,Larsen & Toubro,Vikram Nair,South,Andhra Pradesh,Long Steel,Structural Steel,393,47643,18723699,1261495.84
JSW-2023-1763,18-07-2023,01-08-2023,PNC Infratech,Priya Patel,West,Maharashtra,Long Steel,Structural Steel,131,76253,9989143,1792302.51
JSW-2023-1764,08-05-2022,11-05-2022,Tata Projects,Amit Singh,West,Maharashtra,Flat Steel,Cold Rolled Coils,340,69530,23640200,3361075.74
JSW-2023-1765,02-08-2023,14-08-2023,Tata Projects,Amit Singh,West,Goa,Special Steel,Stainless Steel,320,48112,15395840,1941568.16
JSW-2023-1766,17-02-2023,04-03-2023,IRB Infrastructure,Vikram Nair,East,Odisha,Flat Steel,Color Coated Sheets,140,83200,11648000,1992957.98
JSW-2023-1767,04-11-2023,11-11-2023,PNC Infratech,Vikram Nair,Central,Chhattisgarh,Special Steel,Tool Steel,423,69632,29454336,5314651.99
JSW-2023-1768,17-08-2023,26-08-2023,IRB Infrastructure,Priya Patel,Central,Chhattisgarh,Flat Steel,Galvanized Sheets,84,80079,6726636,1126910.73
JSW-2023-1769,14-11-2022,26-11-2022,IRB Infrastructure,Priya Patel,South,Telangana,Special Steel,Stainless Steel,160,46394,7423040,1231073.51
JSW-2023-1770,25-05-2022,09-06-2022,Ashoka Buildcon,Sneha Reddy,South,Karnataka,Flat Steel,Cold Rolled Coils,439,59616,26171424,2464425.55
JSW-2023-1771,18-10-2023,22-10-2023,Dilip Buildcon,Sneha Reddy,Central,MP,Long Steel,TMT Bars,295,75997,22419115,1642202.92
JSW-2023-1772,22-08-2022,02-09-2022,IRB Infrastructure,Priya Patel,North,UP,Flat Steel,Cold Rolled Coils,168,81808,13743744,2631304.75
JSW-2023-1773,29-07-2023,13-08-2023,Larsen & Toubro,Amit Singh,East,Jharkhand,Special Steel,Stainless Steel,470,79092,37173240,2631064.65
JSW-2023-1774,16-12-2022,19-12-2022,PNC Infratech,Priya Patel,North,Haryana,Long Steel,TMT Bars,82,82110,6733020,952729.41
JSW-2023-1775,18-07-2023,27-07-2023,IRB Infrastructure,Sneha Reddy,West,Goa,Long Steel,Wire Rods,232,62435,14484920,927391.34
JSW-2023-1776,09-05-2023,24-05-2023,Ashoka Buildcon,Rahul Sharma,East,Bihar,Special Steel,Stainless Steel,482,59197,28532954,1490560.51
JSW-2023-1777,04-05-2022,11-05-2022,Afcons Infrastructure,Amit Singh,South,Karnataka,Special Steel,Alloy Steel,302,67075,20256650,3992000.64
JSW-2023-1778,06-10-2022,19-10-2022,Larsen & Toubro,Rahul Sharma,West,Goa,Flat Steel,Cold Rolled Coils,310,65364,20262840,3595935.39
JSW-2023-1779,05-02-2023,14-02-2023,Tata Projects,Rahul Sharma,South,Kerala,Flat Steel,Hot Rolled Coils,13,78678,1022814,117763.96
JSW-2023-1780,19-09-2023,27-09-2023,Larsen & Toubro,Rahul Sharma,North,UP,Special Steel,Stainless Steel,48,50322,2415456,362915.64
JSW-2023-1781,07-10-2023,19-10-2023,Tata Projects,Amit Singh,North,UP,Special Steel,Stainless Steel,323,63300,20445900,1267966.09
JSW-2023-1782,20-08-2023,30-08-2023,Ashoka Buildcon,Priya Patel,North,UP,Long Steel,Wire Rods,451,79197,35717847,2835458.69
JSW-2023-1783,28-03-2023,07-04-2023,IRB Infrastructure,Amit Singh,North,Haryana,Flat Steel,Galvanized Sheets,148,46102,6823096,1257890.77
JSW-2023-1784,26-02-2023,11-03-2023,Shapoorji Pallonji,Vikram Nair,West,Maharashtra,Flat Steel,Color Coated Sheets,463,54157,25074691,3984448.18
JSW-2023-1785,01-05-2023,10-05-2023,Larsen & Toubro,Priya Patel,South,Telangana,Flat Steel,Hot Rolled Coils,391,77249,30204359,4794888.38
JSW-2023-1786,27-09-2022,01-10-2022,Afcons Infrastructure,Priya Patel,Central,MP,Long Steel,TMT Bars,213,79339,16899207,2555073.29
JSW-2023-1787,18-11-2022,26-11-2022,Shapoorji Pallonji,Priya Patel,South,Kerala,Flat Steel,Hot Rolled Coils,489,53694,26256366,5070865.38
JSW-2023-1788,29-07-2022,03-08-2022,Tata Projects,Rahul Sharma,East,Bihar,Flat Steel,Color Coated Sheets,288,50187,14453856,1729234.11
JSW-2023-1789,01-09-2022,12-09-2022,KEC International,Priya Patel,Central,MP,Flat Steel,Color Coated Sheets,67,59343,3975981,646298.3
